dH	delta_dH
-266.99970801931704	3.3997080193170177
-257.0000380719184	-6.599961928081598
-271.9998353620462	8.39983536204619
-261.9999590119114	-1.6000409880886082
-258.24991083580335	-5.350089164196675
-268.2500751348366	4.650075134836584
-263.2496618402183	-0.3503381597816997
-273.2495296099296	9.649529609929573
-255.74987926221732	-7.850120737782703
-265.7501334984481	2.150133498448099
-260.7500384164341	-2.8499615835659142
-270.7500243582381	7.150024358238056
-256.63014160680984	-6.969858393190179
-266.6297998825311	3.0297998825310515
-261.6300856645038	-1.9699143354962416
-271.63005396785854	8.030053967858521
-254.12988855809945	-9.47011144190057
-264.13002363793146	0.5300236379314356
-259.13003203257074	-4.469967967429284
-269.12963059553556	5.5296305955355365
-265.38001318756403	1.780013187564009
-255.38025159043983	-8.219748409560196
-270.3800332468653	6.780033246865287
-260.37998488462074	-3.220015115379283
-267.8802108354929	4.2802108354928805
-257.87983885105575	-5.720161148944271
-272.88028630041924	9.28028630041922
-262.88001855617483	-0.7199814438251906
-259.7498912438764	-3.850108756123632
-269.7497978132378	6.149797813237797
-254.75003749134342	-8.849962508656603
-264.7500778511402	1.1500778511401677
-262.24993911251477	-1.350060887485256
-272.2500469268598	8.650046926859773
-257.24996811675464	-6.350031883245379
-267.25004288091077	3.650042880910746
-273.50013755291184	9.900137552911815
-263.49996386406565	-0.10003613593437422
-268.500126711082	4.900126711081953
-258.49979688361054	-5.10020311638948
-271.00024089353246	7.400240893532441
-260.9999219315232	-2.6000780684768188
-265.9997514376382	2.3997514376382014
-255.99986954214182	-7.600130457858199
-267.560000999491	3.960000999491001
-257.56005767074527	-6.039942329254757
-272.56017430636217	8.960174306362148
-262.56015042374435	-1.0398495762556763
-265.0600977228592	1.4600977228591887
-255.05982906563858	-8.540170934361441
-270.0601009299813	6.460100929981252
-260.05978570129133	-3.5402142987086904
-253.8101541130387	-9.78984588696133
-263.8097813022492	0.20978130224915503
-258.8102251468468	-4.789774853153233
-268.8103078419759	5.210307841975862
-256.310133829657	-7.289866170343032
-266.31008539976625	2.7100853997662284
-261.3102031946824	-2.2897968053176214
-271.3102197591857	7.710219759185691
-270.69014857521455	7.090148575214528
-260.6900102350059	-2.9099897649941227
-265.68979491354315	2.0897949135431304
-255.68991175457128	-7.910088245428739
-273.1898880407238	9.589888040723793
-263.1901472182048	-0.4098527817952231
-268.1896892640629	4.5896892640628835
-258.1900637649755	-5.4099362350245315
-261.93981626595854	-1.6601837340414818
-271.9398403642144	8.339840364214353
-256.9400382145845	-6.659961785415533
-266.9401567939653	3.3401567939652637
-259.44009497758947	-4.159905022410555
-269.43992696892695	5.839926968926932
-254.439958999264	-9.160041000736015
-264.440022763581	0.8400227635809756
-271.7799456346996	8.17994563469955
-261.7798353853771	-1.820164614622911
-266.77989665909564	3.1798966590956184
-256.78009124094507	-6.819908759054954
-269.27998453774245	5.679984537742428
-259.2800274742561	-4.319972525743935
-264.2799491087074	0.6799491087073761
-254.28011169132884	-9.319888308671182
-260.52996564598135	-3.0700343540186736
-270.5299539225155	6.9299539225154945
-255.5300691597525	-8.069930840247537
-265.530185106459	1.9301851064589641
-263.0297109792421	-0.5702890207579117
-273.029730176889	9.429730176888995
-258.0299566529855	-5.5700433470145185
-268.0302886956791	4.430288695679053
-263.65987894550943	0.05987894550941064
-253.6599793579773	-9.940020642022716
-268.6599341850094	5.059934185009354
-258.65987617971786	-4.940123820282167
-266.16033263946537	2.5603326394653436
-256.1602262807684	-7.439773719231596
-271.1602589723413	7.560258972341273
-261.15985849861335	-2.4401415013866767
-257.41009293798487	-6.189907062015152
-267.4096258556603	3.809625855660272
-262.4102972257935	-1.1897027742065234
-272.40997572976283	8.809975729762812
-254.91007047852344	-8.689929521476586
-264.9099659291607	1.3099659291606827
-259.90992465085236	-3.690075349147662
-269.9103140939662	6.310314093966156
-263.34971102689144	-0.25028897310858156
-273.3498797211811	9.74987972118106
-258.3496009477327	-5.250399052267312
-268.3501755627964	4.7501755627963576
-260.8498596090809	-2.750140390919114
-270.8500582882822	7.250058288282162
-255.85002335990214	-7.749976640097884
-265.84992967804976	2.249929678049739
-269.6000014939324	6.000001493932359
-259.59972736722887	-4.000272632771157
-264.60006868382845	1.000068683828431
-254.60003061613463	-8.999969383865391
-272.10004673693913	8.500046736939112
-262.10003396962986	-1.4999660303701603
-267.09975854123843	3.499758541238407
-257.1000016400882	-6.499998359911842
-255.22007215747612	-8.379927842523898
-265.22014972099237	1.6201497209923446
-260.21977648815914	-3.3802235118408817
-270.21994830861854	6.619948308618518
-257.7203732659025	-5.879626734097542
-267.7202057737802	4.120205773780185
-262.72007684880987	-0.8799231511901553
-272.72003058001314	9.120030580013122
-266.4698934830137	2.8698934830136977
-256.4698349910311	-7.130165008968902
-271.47015487024214	7.870154870242118
